,successful_utilization
36351,0.05776325452559827
36352,0.010394823202483472
36353,0.04526651436870441
36354,0.02710602840566871
36355,0.01220366856547983
36356,0.00916035800465801
36357,0.012252387227200873
36358,0.019445240394576735
36359,0.0811570718494229
36360,0.03845801962365927
36361,0.023855088978113684
36362,0.001798551224003464
36363,0.01433345204931788
36364,0.05574361028072722
36365,0.011541488039104042
36366,0.01720500562356917
36367,0.011557891091098976
36368,0.15408778349742144
36369,0.0010794480369958614
36370,0.009969989850674585
36371,0.037390240586044676
36372,0.00556664085856675
36373,0.03648060480170688
36374,0.009266101479904962
36375,0.03467955296293433
36376,0.027334267345237168
36377,0.012192760844284133
36378,0.06427344040061767
36379,0.02638525755418608
36380,0.03357675155985085
36381,0.034555269465068
36382,0.01720744460846002
36383,0.007483858291002704
36384,0.018144542517821535
36385,0.018804296561969254
36386,0.0065205157999792054
36387,0.006597719748594501
36388,0.010714699416206133
36389,0.007758034340508327
36390,0.006693387396960855
36391,0.056263036303550895
36392,0.03831897749969315
36393,0.023809513334465335
36394,0.0014120055544668136
36395,0.07365085746825567
36396,0.013164019384716771
36397,0.01406761469326967
36398,0.01170080239204866
36399,0.03633577911559162
36400,0.0995469721588324
36401,0.05518372195205638
36402,0.00988265831992971
36403,0.042120370272146115
36404,0.03766066984889459
36405,0.01600093540043651
36406,0.006902812973392354
36407,0.03256858054139687
36408,0.003587925801558131
36409,0.020561372281938634
36410,0.039609919642875135
36411,0.0386971080264
36412,0.0235672793609545
36413,0.018740405148695516
36414,0.03320873310990044
36415,0.08205599321060034
36416,0.016495124388616347
36417,0.0021050410588021873
36418,0.08042338106603816
36419,0.01062370349112967
36420,0.016244262713655505
36421,0.028909515241491088
36422,0.04278190032052001
36423,0.011335675009100148
36424,0.0015824636463511593
36425,0.0026844410687772227
36426,0.0014312013469217552
36427,0.013441427117491939
36428,0.002021129763108427
36429,0.029730757723110735
36430,0.02137492390066574
36431,0.02506990178728022
36432,0.054350693051383514
36433,0.010931895305227896
36434,0.01268455797065629
36435,0.047122048224902555
36436,0.009215917229551
36437,0.012452456537858404
36438,0.056551522101377344
36439,-0.005594070531495299
36440,0.01407948883615242
36441,0.060698980672734784
36442,0.0011081673983934087
36443,0.004383149387527888
36444,0.036459566099174945
36445,0.07691746867513254
36446,0.010574902770258084
36447,0.03216680573700553
36448,0.014707437883688834
36449,0.0019847194003440455
36450,0.010100410558460865
36451,0.015492928619221073
36452,0.05106228324439517
36453,0.061574651442312806
36454,0.05423016697512667
36455,0.014014380444321684
36456,0.004522513817694397
36457,0.002572376615070232
36458,0.006312635815007933
36459,0.008140066549860714
36460,0.005989522166159035
36461,0.00860298998730906
36462,0.011934522341562996
36463,0.07938067317083031
36464,0.024455964184834103
36465,0.04356638270301859
36466,0.008891915968772576
36467,0.05581282573042835
36468,0.01615200648591622
36469,0.06286840982441087
36470,0.01313298780246347
36471,0.027902186524833346
36472,0.016538106358214844
36473,0.013500543201752133
36474,0.010935639940524516
36475,0.0005499638216705793
36476,0.02485080709525818
36477,0.0735030567328899
36478,0.003008574254852958
36479,0.012590269111889235
36480,0.029684890332794422
36481,0.013655697705505579
36482,0.0784386215021669
36483,0.018567450085508724
36484,0.010197447290020104
36485,0.025302622964342908
36486,0.06547743668196676
36487,0.0397402623349679
36488,0.018266883745763463
36489,0.031534070967651484
36490,0.06488492836186263
36491,0.03932648141154735
36492,0.029423730974482032
36493,0.009539236673691914
36494,0.014103086608831944
36495,0.038620134281371774
36496,0.009488588766368905
36497,0.0023385158945462975
36498,0.0284155288694157
36499,0.03424241713530589
36500,0.06081310143722324
36501,0.00857837493292029
36502,0.004448819741307855
36503,0.08644411732561535
36504,0.009739602083489562
36505,0.007968445158611476
36506,0.08348359703741581
36507,0.011799130225961393
36508,0.03579661494486333
36509,0.0756199818748241
36510,0.003614101756705859
36511,0.008901212242369283
36512,0.003654636990645853
36513,0.020007348969313776
36514,0.010729626344213553
36515,0.09007873262047289
36516,0.009651805265551414
36517,0.03587385368668927
36518,0.034649511154089846
36519,0.028275212057438354
36520,0.010594949948159536
36521,0.0034377527927093032
36522,0.004630690611335399
36523,0.040969593101578175
36524,0.1000919033392208
36525,0.006097181359370499
36526,0.0037142793164222643
36527,0.06427882802532439
36528,0.005090536062776201
36529,0.010375478725933036
36530,0.032891761442711415
36531,0.01823154834143853
36532,0.08184454727501911
36533,0.018677005149691672
36534,0.01928744855866621
36535,0.008821968719957982
36536,0.02939545129923503
36537,0.019503838640202192
36538,0.0886555195363811
36539,0.01039882169371903
36540,0.012131578684374714
36541,0.005478282675830899
36542,0.01176384887620227
36543,0.010425671562839925
36544,0.013290336045133147
36545,0.08720106676135783
36546,0.00961977583613624
36547,0.05214715923824996
36548,0.018770792285509916
36549,0.012045063690715493
36550,0.06688352208487852
36551,0.028654418537819554
36552,0.09448863567147131
36553,0.050182005150217215
36554,0.0363032024529782
36555,0.08005044362241508
36556,0.0832076163969414
36557,0.033832409291453217
36558,0.02153373959075107
36559,-0.001295032653250927
36560,0.024776682490056087
36561,0.021738199829532484
36562,0.007948203885587667
36563,0.0017561977606906226
36564,-0.014452872829515212
36565,0.01892444037191296
36566,0.007127765750077147
36567,0.02721085133690422
36568,0.1158006999920862
36569,0.019040824890834765
36570,0.012477927565438973
36571,0.014862873679961239
36572,0.009160229516727042
36573,0.008293455067406912
36574,0.008299380863524185
36575,0.04660981722517982
36576,0.04362468542880353
36577,0.010334630441288337
36578,0.0255256884897469
36579,0.016936416475477445
36580,0.022349934297774876
36581,0.007918238205660691
36582,0.08348649301571859
36583,0.013393186312181365
36584,0.004933406997903365
36585,0.0010317428508448134
36586,0.04916588927538164
36587,0.011732254762080258
36588,0.0677499436293872
36589,0.030480986073491256
36590,0.024215910505502064
36591,0.026777800877615845
36592,0.006361944277210929
36593,0.015580138392629825
36594,0.023313434153951776
36595,0.004247547258562696
36596,0.012509744956198499
36597,0.008680434807389045
36598,0.04394460773461542
36599,0.02618342071888924
36600,0.0007577280308860013
36601,0.0031734597190563388
36602,0.0031638457140212364
36603,0.03143380492767264
36604,0.10682317311436249
36605,0.0068083269709731525
36606,0.005436286303262816
36607,0.075222782490707
36608,0.01865492387961734
36609,0.03765248002477327
36610,0.016646231864428124
36611,0.012738096914591407
36612,0.02405079348425189
36613,0.02134459440780366
36614,0.01907346486311219
36615,0.020951595245881013
36616,0.08515679813491311
36617,0.0020752462155378057
36618,0.05994090351698579
36619,0.026647414812848325
36620,0.007052199647596985
36621,0.010222224179544069
36622,0.00528923628563803
36623,0.013138931614371227
36624,0.021420594009106453
36625,0.026948999394508955
36626,0.014784227759105976
36627,0.07213471547458092
36628,0.015151810870861801
36629,0.000932967380773024
36630,0.006828701284387152
36631,0.010423622508105815
36632,0.01419657263988365
36633,0.01174461087017286
36634,0.07622706867988069
36635,0.0014763909486147572
36636,0.0023182396141832595
36637,0.020427448365562456
36638,0.0031008305825573623
36639,0.029641073589309522
36640,0.0042809439639626
36641,0.036897542426399754
36642,0.00883604538816013
36643,0.058600772154537906
36644,0.10516933688477667
36645,0.01243935154543964
36646,0.0034857565029171034
36647,0.050011629577858624
36648,0.03241295531823837
36649,0.07780700711823763
36650,0.0011866194337116914
36651,0.03190439707288463
36652,0.010444877319068839
36653,0.085402943739668
36654,0.030101800578976545
36655,0.03842621716422841
36656,0.0023344003072144626
36657,0.013477498267893614
36658,0.05217152751329378
36659,0.002905376612849196
36660,0.008004480103362605
36661,0.015547772033334933
36662,0.01982052742630934
36663,0.008325183509940638
36664,0.02094998148443329
36665,0.03704174122333459
36666,0.02590758022437717
36667,0.012717620905535458
36668,0.00535134469556333
36669,0.0023107022306810415
36670,0.009317724833959977
36671,0.0023626166081530467
36672,0.041869898210765366
36673,-0.0069223738164380655
36674,0.0035106415373595545
36675,0.01618531767721612
36676,0.036864111628358176
36677,0.041719124537320934
36678,0.02961577575081087
36679,0.03233617927736546
36680,0.02108879479873141
36681,0.012570064627762279
36682,0.012181199404035795
36683,0.038925136944604616
36684,0.005153260026003359
36685,0.007346524120500422
36686,0.04780769975725545
36687,0.0673959168233409
36688,0.018677006338108405
36689,0.0024361452129628217
36690,0.001769469687916192
36691,0.042563823279188784
36692,0.10838970273068188
36693,0.01221519208714096
36694,0.02609706450843431
36695,0.02056220414824858
36696,0.0356171470172658
36697,0.00749024988377564
36698,0.056122115996877275
36699,0.021564154912341205
36700,0.013432815428768952
36701,0.010477962216762955
36702,0.048153171719656884
36703,0.043552708076401714
36704,0.018039107350345737
36705,0.02661670638851439
36706,0.001543777775125925
36707,0.0052813232621477385
36708,0.008779330844404208
36709,0.021356660929123694
36710,0.021205747670606803
36711,0.02362639785648482
36712,0.008791398201112618
36713,0.037661803502779784
36714,0.017944858260794908
36715,0.024376401238644388
36716,0.01811201109212618
36717,0.008583048511401827
36718,0.00239068395169776
36719,0.01343903794913618
36720,0.0077914331254389235
36721,0.05114534057392811
36722,0.06368274532253196
36723,0.010240672866524025
36724,0.006359753461189915
36725,0.04487235960231373
36726,0.028052034908212037
36727,-0.01052220114601582
36728,0.010020114298766827
36729,0.08525529842742069
36730,0.04126894924688751
36731,0.01061913235773955
36732,0.00965662560544258
36733,0.006807090087544258
36734,0.07482083580497306
36735,0.005069957952361363
36736,0.013686066000100056
36737,0.05514437211607445
36738,0.07079865430453591
36739,0.004082100688266192
36740,0.006973061080391391
36741,0.03953387125746398
36742,0.013164421111788283
36743,0.059758791727038546
36744,0.05207497763779073
36745,0.06731279164036913
36746,0.020792466276074756
36747,0.03843773193421712
36748,0.013901452369004613
36749,0.045321718334339525
36750,0.05016947997103312
36751,0.036880350413708324
36752,0.07993577942462313
36753,0.008809510376812976
36754,0.006624659810082853
36755,0.0036835623011683277
36756,0.008902726517426927
36757,0.0025327726189045344
36758,0.009756042953298932
36759,0.024557848826886053
36760,0.01712293146316307
36761,0.03646099218271156
36762,0.011557033743477683
36763,0.12191157032299771
36764,0.031991835800611365
36765,0.01656639758622938
36766,0.005471567232909043
36767,0.011237060670611893
36768,0.008533082509854503
36769,0.03309561313081821
36770,0.07408336211959038
36771,0.012443303532048422
36772,0.017524582491060245
36773,0.09038643738167074
36774,0.09948401712992727
36775,0.0076214366753028645
36776,0.02406693890397424
36777,0.008071940084323416
36778,0.022063642062794125
36779,0.0021284590303073947
36780,0.001724703339923979
36781,0.011509449173968414
36782,0.0131176743990611
36783,0.01854330256001782
36784,0.07694126582388078
36785,0.0739845658480062
36786,0.06919388159483322
36787,0.03916600322466619
36788,0.0060596805173980806
36789,0.02614853510171436
36790,0.016849773241250768
36791,0.028158160034922552
36792,0.01084471072436309
36793,0.0033223263233786784
36794,0.007573188069190009
36795,0.04615364824486515
36796,0.03138108913490441
36797,0.10858144886314336
36798,0.0035035403312580413
36799,0.0012111733180739381
36800,0.007614604110840251
36801,0.014856711883449378
36802,0.0028785467098787557
36803,0.016422194751652686
36804,0.049069513891953576
36805,0.01730260053341537
36806,0.01824084244957032
36807,0.022098824269485326
36808,0.017256674333475698
36809,0.08841054408641796
36810,0.0187150268557809
36811,0.030202527336845905
36812,0.03238115420979405
36813,0.015333135406212776
36814,0.013153100637530807
36815,0.03176651128226776
36816,0.05567725025453815
36817,0.10780782987001553
36818,0.01150929668531208
36819,0.03230326996611685
36820,0.02607337376934863
36821,0.07989071783438095
36822,0.043387330042188046
36823,-0.0128729655681801
36824,0.018832851423202637
36825,0.016596797065533228
36826,0.01287519797072978
36827,0.009968115469788728
36828,0.01668949692741155
36829,0.0026741750906955214
36830,0.006000084370139998
36831,0.024188380106631963
36832,0.018547837434586642
36833,0.011271960099964694
36834,0.046128046631042974
36835,0.03854714142473256
36836,0.0022035024930229657
36837,0.0991453732845643
36838,0.03284811848032598
36839,0.014315947522734317
36840,0.0039169199881258915
36841,0.01787831909203344
36842,0.05356182675797799
36843,0.009640508991401765
36844,0.013890355727850044
36845,0.028658547126789488
36846,0.014081940618467903
36847,0.0940615535678864
36848,0.006456118420952839
36849,0.008796948866708475
36850,0.08208683281616391
36851,0.006530206025001706
36852,0.021625682143881123
36853,0.12956860430389638
36854,0.0724625070364136
36855,0.0017121046847081017
36856,0.0193460235491264
36857,0.004142599534094148
36858,0.052628605627853556
36859,0.0140058272693563
36860,0.031022227807641876
36861,0.0015465385800491824
36862,0.10593551178998034
36863,0.013629865294102005
36864,0.017227182701010937
36865,0.07035743811361539
36866,0.007273567462734283
36867,0.0035253567453137277
36868,0.01255558382625551
36869,0.08242131523542001
36870,0.004217793044429319
36871,0.13546646771054144
36872,0.03746617491310611
36873,0.0010315672980434412
36874,0.04504768278034012
36875,0.03662061020880519
36876,0.08052012951597093
36877,0.0279397130781657
36878,0.028667024756352494
36879,0.00572386141556383
36880,0.00588096665646512
36881,0.012097629487326053
36882,0.008752554882587082
36883,0.007181250852965837
36884,0.0028040981606586093
36885,0.006297232276143351
36886,0.011211650975664636
36887,0.005960635849105014
36888,0.02142823908058844
36889,0.009875165494101903
36890,0.020417487075460733
36891,0.019650698879635928
36892,0.013637607497050591
36893,0.04912597326595214
36894,0.034695805368951754
36895,0.04211242963588954
36896,0.012826386417261651
36897,0.08886958603219619
36898,0.009752789865978065
36899,0.011219811459220727
36900,0.029976582283984893
36901,0.004692371957652458
36902,0.008204122844939446
36903,0.0024587594019764777
36904,0.04366629323809447
36905,0.016007081567619
36906,0.0062969025898043166
36907,0.01495737631659061
36908,0.001832334156431234
36909,0.01688960561110779
36910,0.08680097005920534
36911,0.007779410999173612
36912,0.05609368277846462
36913,0.027446686084443922
36914,0.03151761637634064
36915,0.03381496125143822
36916,0.02062979841498036
36917,0.004974764227498707
36918,0.007927654303736383
36919,0.008930632348505545
36920,0.006413755023445787
36921,0.012515692006419624
36922,0.08257822424394061
36923,0.10775373228166729
36924,0.010359754278640464
36925,0.007479118914872775
36926,0.01941238690370721
36927,0.08238223475452483
36928,0.02209147778219006
36929,0.007209968760546803
36930,0.005530346321342104
36931,0.018769926087129282
36932,0.08296141539010421
36933,0.0027006894864547784
36934,0.0170672929701432
36935,0.07417164016230215
36936,0.01993601661048995
36937,0.02454090186437536
36938,0.05763324270799794
36939,0.006744956994272723
36940,0.015355581586368752
36941,0.05806762607467067
36942,-8.04697053739048e-05
36943,0.10931693095029438
36944,0.0196434341360847
36945,0.014578259919388895
36946,0.006582318383755531
36947,0.012022070193496326
36948,0.003085367052355563
36949,0.0034371983461336728
36950,0.007353647081080203
36951,0.03044174587942307
36952,0.01589065196165762
36953,0.01040818983632237
36954,0.019074104379628892
36955,0.0277429676557394
36956,0.11288087304264088
36957,0.009229933173162154
36958,0.038133626239949446
36959,0.02421231677802728
36960,0.009236499682306866
36961,0.04355311070454945
36962,0.053143054955346075
36963,0.0033070048809101804
36964,0.02886649104912059
36965,0.03493439947769682
36966,0.03741674433632343
36967,0.003911758525739752
36968,0.05106889633274567
36969,0.005312136810348006
36970,0.008551284397362434
36971,0.009217146474743018
36972,0.05556122366313364
36973,0.02963890263671788
36974,0.024331655475016853
36975,0.010031906826111034
36976,0.024601685707380375
36977,0.055150300279216385
36978,0.10967517583514848
36979,0.0940973465637768
36980,0.025845942258711882
36981,0.014050440036429135
36982,0.01484426950954515
36983,0.044554963657535085
36984,0.06030952315520277
36985,0.009211208649225977
36986,0.011554510853900544
36987,0.011363788282484147
36988,0.004898854387325263
36989,0.019001593202239
36990,0.008213600899216515
36991,0.07311375664766094
36992,0.04817576306796453
36993,0.013948155243598478
36994,0.033385965462671585
36995,0.05417089932465584
36996,0.034468840918622026
36997,-0.025994297663867905
36998,0.044950001000403444
36999,0.00974857932446846
37000,0.007508794278183517
37001,0.016696350227630274
37002,0.04165803885480457
37003,0.00771034826219423
37004,0.005723589115910976
37005,0.006305134489981462
37006,0.018923315670960797
37007,0.009622739487340708
37008,0.045416125562519116
37009,0.007179657810495024
37010,0.013246954031367608
37011,0.012733842382064153
37012,0.07477810297156136
37013,0.012936398726975024
37014,0.017309838661934668
37015,0.010307969846996216
37016,0.006178593064275262
37017,0.0167713689082645
37018,0.04597144222652001
37019,0.011860994665114366
37020,0.05947275245618211
37021,-0.019214874259922354
37022,0.015689248019902055
37023,0.026576701081281795
37024,0.009890999882457625
37025,0.06886243986691842
37026,0.013516118874730948
37027,0.01335848464371138
37028,0.007094287502969199
37029,0.006729887384067358
37030,0.0012324787621165317
37031,0.017063529766639544
37032,0.010469877191104981
37033,0.010896567680939204
37034,0.00670424419082339
37035,0.03516087995859224
37036,0.009197483441528584
37037,0.020555055197958846
37038,0.0013933053447409416
37039,0.05107984028348464
37040,0.014964154262501528
37041,0.04696128970701832
37042,0.01832798035428073
37043,0.013033067773954743
37044,0.037941447254129346
37045,0.0262786251614504
37046,0.010931117422967741
37047,0.04906510482932333
37048,0.017156713494351383
37049,0.09850909265455837
37050,0.058274123098647324
37051,0.009048975134545383
37052,0.04421644488177605
37053,0.012697056479694699
37054,0.04837224773926879
37055,0.02937367376495377
37056,0.010809844673569005
37057,0.006585783621431335
37058,0.004149075331071603
37059,0.009175665775495737
37060,0.021014374374453054
37061,0.0007746198743302027
37062,0.011916921028728877
37063,-0.0027865054861600513
37064,0.03813815398944924
37065,0.0036480614585588517
37066,0.00468104145330521
37067,-0.011910768971605923
37068,0.04147946463561483
37069,0.017326966659906254
37070,0.010064843308970686
37071,0.013172013037866248
37072,0.04127287733264444
37073,0.05132951495089874
37074,0.016597491728487554
37075,0.0037583337283844387
37076,0.008334112909595577
37077,0.03298492125179821
37078,0.0043289917844907405
37079,0.011013997966376948
37080,0.01348353664359659
37081,0.07647187659713872
37082,0.013961914027903727
37083,0.06772693570236663
37084,0.008495634402099037
37085,0.029470801323761453
37086,0.06752757535979441
37087,0.04997171394198399
37088,0.020222559874369397
37089,0.00870372811070054
37090,0.012356998295634823
37091,0.02680369441096153
37092,0.00956145510076719
37093,0.012349527640197741
37094,0.046361073217471446
37095,0.011374609796171331
37096,0.014445847876025403
37097,-0.023384876545427452
37098,0.009118200845981396
37099,0.011791179737472929
37100,0.04611714037809028
37101,0.0204716026892868
37102,0.013056034820454337
37103,0.020367083472312933
37104,0.013644383316105908
37105,0.005396014660565385
37106,0.007454433546552425
37107,0.014399497954454735
37108,0.010726372032947608
37109,0.00967823742232829
37110,0.023707400223008074
37111,0.07597256693975413
37112,0.01132700341913112
37113,0.014342641513529514
37114,0.01780391190643406
37115,0.025294294710037427
37116,0.010487636198032023
37117,0.14639629043448477
37118,0.004463824226483067
37119,0.01613671014009531
37120,0.023712140345200347
37121,0.059761075653130505
37122,0.006031099992761524
37123,0.009037964244599114
37124,0.0014992513750306802
37125,0.0046197789514678955
37126,0.0886330470762883
37127,0.0022836655472395495
37128,0.01746314841733808
37129,0.019629323167187802
37130,0.014564486524776613
37131,0.018239067612398824
37132,0.013586376471129508
37133,0.006125146195131478
37134,0.02468154141175008
37135,0.07693314629431675
37136,0.006348403598360301
37137,0.03405487628743639
37138,0.03461418965968359
37139,0.009056212516214412
37140,0.02095591996307966
37141,0.010188638427079115
37142,0.01356812202417762
37143,0.017988589519037534
37144,0.09181463324352568
37145,0.0518428478353295
37146,0.009977561535350302
37147,0.014589919049181943
37148,0.027987897667236125
37149,0.04171079121745244
37150,-0.0023762173150504717
37151,0.027281334043332994
37152,0.011670559705841119
37153,0.07863387498518444
37154,0.01579236324598904
37155,0.006877682526353929
37156,0.014949304471398639
37157,0.002262397895936394
37158,0.028871738951375986
37159,0.0312751138792495
37160,0.042577844640979634
37161,0.005452341444091742
37162,0.003155596484379908
37163,0.015961978366658656
37164,0.01746623178061342
37165,0.013811638864959619
37166,0.01209259567435396
37167,-0.011798855007474629
37168,0.043507652598721004
37169,0.014141854881941349
37170,0.057685024685799946
37171,0.03312069245981658
37172,0.005256021556480681
37173,0.005526765002441994
37174,0.008200584583682023
37175,0.07608048180311658
37176,0.0019183911975343138
37177,0.058608222084546746
37178,0.03506072917445341
37179,0.013426840845667913
37180,0.009715682619128599
37181,0.07042643636512552
37182,0.009019265437896481
37183,0.017958012202121912
37184,0.005969563791009824
37185,0.03218004483426584
37186,0.060259739272808116
37187,0.03630209359941769
37188,0.0035645753779452033
37189,0.02142617720522648
37190,0.061765147178990565
37191,0.04220241577189762
37192,0.00831237723910059
37193,0.023728727810610376
37194,0.004812660422723131
37195,0.010104495990041339
37196,0.05666234868044309
37197,-0.01583449227694729
37198,0.0064666755945887375
37199,0.007402421580875056
37200,0.0488658120557221
37201,0.017890913944179146
37202,0.005355622751386173
37203,0.08555840269576497
37204,0.008682681233699995
37205,0.007481163729702936
37206,0.0331069486424492
37207,0.032691288584176054
37208,0.058517862946552424
37209,0.13033635810433872
37210,0.05960811513045605
37211,0.018563679485991594
37212,0.011766111375909077
37213,0.08567840813947963
37214,-0.006299553251368523
37215,0.012438496231633539
37216,0.005297652364228099
37217,0.013814830996707356
37218,0.012940789823241067
37219,0.024316848670116714
37220,0.015450706511678708
37221,0.01092492069238131
37222,0.012409719800592148
37223,0.010612175459840924
37224,0.004669785395027055
37225,0.08759190777596815
37226,0.0029781496315153116
37227,0.008788316873193758
37228,0.007837795427179522
37229,0.010062281082354588
37230,0.06027228171379058
37231,0.018466420706835823
37232,0.024034568571896564
37233,0.02547583464576178
37234,0.04988967461056265
37235,0.010243799285276349
37236,0.0012486475431256541
37237,0.0017404560101166172
37238,0.008526163128353206
37239,0.023883499396532337
37240,0.016163212972198457
37241,0.018882921551744605
37242,0.05172075359853043
37243,0.07958533251918085
37244,0.010311860417392953
37245,0.00927837954185752
37246,0.0021039887664919127
37247,0.014602600250135024
37248,0.02678079517712037
37249,0.02754495937537088
37250,0.013373533317662181
37251,0.00684895169457652
37252,0.0017963648153664843
37253,0.042401718854162634
37254,0.006841435308083309
37255,0.007371362482087654
37256,0.005685400712756639
37257,0.020608901409533933
37258,0.07227785483447598
37259,0.013236279002479923
37260,0.02859138934939935
37261,0.008698130191554979
37262,0.03871771612168701
37263,0.01748479927747283
37264,0.017000762358890226
37265,0.04951901109866014
37266,0.008588348823618301
37267,0.007947235901963452
37268,0.038095419579482925
37269,0.09108848442402231
37270,0.07531251856768031
37271,0.011148544638949036
37272,0.006868667565671963
37273,0.13022315700556628
37274,0.013945471479544995
37275,0.009225390177177939
37276,0.05921771000438451
37277,0.02513941817909998
37278,0.005988124803774933
37279,0.020319405771448612
37280,0.016627467089272693
37281,0.012973838519317347
37282,0.007904578083566115
37283,0.023823451258921505
37284,0.008803078225449082
37285,0.011388472498370508
37286,0.014262500885827097
37287,0.0120982374175429
37288,0.0391421759647447
37289,0.023365896519093987
37290,0.019269735732186766
37291,0.039327346604441954
37292,0.02291008280992421
37293,0.007397894638169977
37294,0.003259008273101882
37295,0.0033892204198169157
37296,0.010741860496283513
37297,0.01707538476585456
37298,0.06958590267815247
37299,0.01923342866290491
37300,0.041551634970725074
37301,0.1090057922729808
37302,0.015585813612563254
37303,0.027514670698725402
37304,0.006905439570051582
37305,0.002686006820907423
37306,0.02035250769059649
37307,0.02241426127233638
37308,0.06732641122106052
37309,0.02417447257969843
37310,0.01822489026511663
37311,0.06007331116054229
37312,0.0008948217275514744
37313,0.038849770156469586
37314,0.023490649304641134
37315,0.012407721865068055
37316,0.0254727922978637
37317,0.015788606042392267
37318,0.014484053396622149
37319,0.03889402817475049
37320,0.04176432686795621
37321,0.0027248519911688557
37322,0.02034897091119338
37323,0.0652998385836795
37324,0.02506652579757772
37325,0.016667187759676322
37326,0.0055573884046370495
37327,0.03157868245847628
37328,0.014150875854896952
37329,0.007960391839889405
37330,0.03886561488013046
37331,0.025153474538010617
37332,0.012109048876664641
37333,0.008317225766490965
37334,0.0374066329492377
37335,0.03915948892975317
37336,0.013504772174142296
37337,0.07405806799342651
37338,0.00824865710020918
37339,0.032097481826124125
37340,0.02169020171290982
37341,0.09638645817367651
37342,0.0017079669191857605
37343,0.0318846416256332
37344,0.0022412080505329404
37345,0.004270654615101212
37346,0.02528377524072563
37347,0.01526827322340571
37348,0.00898397560170533
37349,0.003766103501314559
37350,0.002309970044847981
37351,0.014961125764437158
37352,0.011863078551653777
37353,0.006845662690483284
37354,0.024084920081619846
37355,0.005895651381436967
37356,0.005845997048969355
37357,0.004442948651429343
37358,0.03120640089996045
37359,0.008708853503801427
37360,0.08954288292888983
37361,0.015067949558114108
37362,0.010932307383059364
37363,0.02647704386471736
37364,0.028466751332921827
37365,0.0015730971846112732
37366,0.028774453914411566
37367,0.05726916356386938
37368,0.016356199055329923
37369,0.04025238127898584
37370,0.007490492857874634
37371,0.00668953159254549
37372,0.01256409445296855
37373,0.034178113926097334
37374,0.018599445332046535
37375,0.024101968723387407
37376,0.007938001870468572
37377,0.015349844263927992
37378,0.00576824237683371
37379,0.01351742174147049
37380,0.0959538169482115
37381,0.0032443297113605232
37382,0.006308741639061283
37383,0.01635053750484415
37384,0.004038904815844131
37385,0.040862230496847174
37386,0.07059271280180107
37387,0.0038992674637718244
37388,0.052230624136900994
37389,0.0037384393900502313
37390,0.11807585509255594
37391,0.0031668240743038395
37392,0.024222574099200714
37393,0.001590435884735411
37394,0.02237162507658566
37395,0.01747118973316425
37396,0.04889876737312904
37397,0.00646420933084646
37398,0.03988006326899185
37399,0.05832310506821464
37400,0.026044348916849702
37401,0.04224596036129079
37402,0.009926490033571052
37403,0.006636214638074019
37404,0.019347893219882437
37405,0.006794729040465963
37406,0.004926630215309154
37407,0.06907275869494611
37408,0.0017684384574647993
37409,0.01191783127063284
37410,0.0011573956194488796
37411,0.005260111303472335
37412,0.0028187294946229458
37413,0.012335967197565537
37414,0.005750599604279073
37415,0.0014772358716603484
37416,0.021536330672306744
37417,0.07897032421648137
37418,0.03860909139906393
37419,0.09155838603868396
37420,-0.020044239205760206
37421,0.0020904791186798916
37422,0.03852814172653596
37423,0.03262942272079189
37424,0.019750218239105347
37425,0.07907425414899272
37426,0.044511072970382703
37427,0.08051967444304887
37428,0.01943425106551748
37429,0.004566467793529039
37430,0.036255378063025034
37431,0.0170838374344148
37432,0.03355797202048212
37433,0.005195343614494405
37434,0.08123122897786203
37435,0.05181068939559952
37436,0.01743865978357742
37437,0.025808159904642428
37438,0.034825803674743784
37439,0.01571852676357567
37440,-0.018991370645815464
37441,0.014106792782648814
37442,0.021590918940631643
37443,0.07471684903642808
37444,0.015087649058567978
37445,0.0076453232776784175
37446,0.011843086366143951
37447,0.028483399181630217
37448,0.004751469927530186
37449,0.022012098282651618
37450,0.03047664561872425
37451,0.0818114153887891
37452,0.004446092923696007
37453,0.00834937747744257
37454,0.022771075233503968
37455,0.01848535826790093
37456,0.005344997570231852
37457,0.009299119118608465
37458,0.013209852438736958
37459,0.0012819167610034765
37460,0.0014642192787457514
37461,0.030323688633548784
37462,0.004055300939282129
37463,0.006803891818626735
37464,0.00926341412499812
37465,0.02656815187497022
37466,-0.006346568195414459
37467,0.005099550998841032
37468,0.06749467044077928
37469,0.08720525203058857
37470,0.002284257708911386
37471,0.04551242383422849
37472,0.022691893274463443
37473,0.013770753638056396
37474,0.009233657732192417
37475,0.07882083717606939
37476,0.011238892591208235
37477,0.08772552464651552
37478,0.012602932400497119
37479,0.017875239087646017
37480,0.058277818291323114
37481,0.055946611400000235
37482,0.029159192982702878
37483,0.043641028111444255
37484,0.004565261966972892
37485,0.018261533619486764
37486,0.01251375370591283
37487,0.02366695035002324
37488,0.03833051434318667
37489,0.02317176848683028
37490,0.0012090372467346913
37491,0.06256714559537839
37492,0.06878846683425034
37493,0.06374176648072964
37494,0.004764406757228834
37495,0.017777268455405018
37496,0.0072014835577250275
37497,0.02441002601934017
37498,0.009104693442956245
37499,0.034614616768301756
37500,0.08611052406237704
37501,0.02840374309910161
37502,0.057140863344088355
37503,0.0025527939068396496
37504,0.027360212927877797
37505,0.0598243954827562
37506,0.07830574330208487
